"","Transcript","IU_number","start_time","end_time","speaker","IU","Anonymity","Linguistic_info","Quotatives","Me_possessive","There's","Social_info","ordered"
"4974","SydS_GOF_174_Cassia",2197,"00:33:46.280","00:33:47.886","PNT: Cassia","... they're calling out <Q come on Goat,","","","","","","",2197
"4975","SydS_GOF_174_Cassia",2198,"00:33:47.886","00:33:48.315","PNT: Cassia","come over Q>,","","","","","","",2198
"4976","SydS_GOF_174_Cassia",2199,"00:33:48.315","00:33:49.780","PNT: Cassia","and she's saying <Q oh yeah look,","","","","","","",2199
"4977","SydS_GOF_174_Cassia",2200,"00:33:49.780","00:33:50.245","PNT: Cassia",".. yeah,","","","","","","",2200
"4978","SydS_GOF_174_Cassia",2201,"00:33:50.245","00:33:51.950","PNT: Cassia","just get the old goat to come over Q>, ","","","","","","",2201
"4979","SydS_GOF_174_Cassia",2202,"00:33:51.950","00:33:52.667","PNT: Cassia","and they're [going],","","","","","","",2202
"1585","SydS_GOF_174_Cassia",2203,"00:33:52.235","00:33:52.821","INT: Erica","[@@]@ ","","","","","","",2203
"4980","SydS_GOF_174_Cassia",2204,"00:33:52.821","00:33:54.485","PNT: Cassia",".. <@ don't you [2know what that means @>,","","","","","","",2204
"1586","SydS_GOF_174_Cassia",2205,"00:33:53.345","00:33:53.875","INT: Erica","[2@","","","","","","",2205
"1587","SydS_GOF_174_Cassia",2206,"00:33:53.875","00:33:54.114","INT: Erica","@","","","","","","",2206
"1588","SydS_GOF_174_Cassia",2207,"00:33:54.114","00:33:54.597","INT: Erica","<@ XXX @>2] --","","","","","","",2207
"4981","SydS_GOF_174_Cassia",2208,"00:33:54.485","00:33:54.900","PNT: Cassia","y2]ou know,","","","","","","",2208
"4982","SydS_GOF_174_Cassia",2209,"00:33:54.900","00:33:55.673","PNT: Cassia","[the o]ld goat.","","","","","","",2209
"1589","SydS_GOF_174_Cassia",2210,"00:33:54.900","00:33:55.095","INT: Erica","[@]","","","","","","",2210
"1590","SydS_GOF_174_Cassia",2211,"00:33:55.673","00:33:56.204","INT: Erica","@[2@2]","","","","","","",2211
"4983","SydS_GOF_174_Cassia",2212,"00:33:55.902","00:33:58.115","PNT: Cassia","[2they're go2]ing no it means greatest of [all t]ime,","","","","","","",2212
"1591","SydS_GOF_174_Cassia",2213,"00:33:57.485","00:33:57.847","INT: Erica","[@@]","","","","","","",2213
"4984","SydS_GOF_174_Cassia",2214,"00:33:58.115","00:33:59.065","PNT: Cassia","it's an acronym.","","","","","","",2214
"1592","SydS_GOF_174_Cassia",2215,"00:33:59.065","00:33:59.813","INT: Erica","@ y[eah].","","","","","","",2215
"4985","SydS_GOF_174_Cassia",2216,"00:33:59.320","00:34:00.075","PNT: Cassia","[she didn't kn]ow,","","","","","","",2216
"4986","SydS_GOF_174_Cassia",2217,"00:34:00.075","00:34:02.295","PNT: Cassia","she thought they were calling her a g[2oat cause she was2] ol[3d3]?","","","","","","",2217
"1593","SydS_GOF_174_Cassia",2218,"00:34:01.205","00:34:01.755","INT: Erica","[2oh2] --","","","","","","",2218
"1594","SydS_GOF_174_Cassia",2219,"00:34:02.255","00:34:02.988","INT: Erica","[3o3]h my @go[sh].","","","","","","",2219
"4987","SydS_GOF_174_Cassia",2220,"00:34:02.675","00:34:04.183","PNT: Cassia","[but she was] laughing along with [2it.","","","","","","",2220
"1595","SydS_GOF_174_Cassia",2221,"00:34:04.060","00:34:04.370","INT: Erica","[2@@2]","","","","","","",2221
"4988","SydS_GOF_174_Cassia",2222,"00:34:04.183","00:34:06.690","PNT: Cassia",".. do2]esn't that say a [3lot about he3]r as a perso[4n4]? ","","","","","","",2222
"1596","SydS_GOF_174_Cassia",2223,"00:34:05.039","00:34:05.780","INT: Erica","[3oh3],","","","","","","",2223
"1597","SydS_GOF_174_Cassia",2224,"00:34:06.520","00:34:06.690","INT: Erica","[4I4] --","","","","","","",2224
"1598","SydS_GOF_174_Cassia",2225,"00:34:06.690","00:34:08.415","INT: Erica","she seems like a very ni[ce person],","","","","","","",2225
"4989","SydS_GOF_174_Cassia",2226,"00:34:07.830","00:34:08.415","PNT: Cassia","[yeah].","","","","","","",2226
"1599","SydS_GOF_174_Cassia",2227,"00:34:08.415","00:34:08.947","INT: Erica",".. Meryl Streep.","","","","","","",2227
"1600","SydS_GOF_174_Cassia",2228,"00:34:08.947","00:34:09.869","INT: Erica","... u[m],","","","","","","",2228
"4990","SydS_GOF_174_Cassia",2229,"00:34:09.684","00:34:09.869","PNT: Cassia","[((TSK))]","","","","","","",2229
"1601","SydS_GOF_174_Cassia",2230,"00:34:09.869","00:34:10.272","INT: Erica",".. no,","","","","","","",2230
"1602","SydS_GOF_174_Cassia",2231,"00:34:10.272","00:34:10.700","INT: Erica","good.","","","","","","",2231
"1603","SydS_GOF_174_Cassia",2232,"00:34:10.700","00:34:11.130","INT: Erica",".. I --","","","","","","",2232
"1604","SydS_GOF_174_Cassia",2233,"00:34:11.130","00:34:11.990","INT: Erica","... love --","","","","","","",2233
"1605","SydS_GOF_174_Cassia",2234,"00:34:11.990","00:34:12.400","INT: Erica",".. y- --","","","","","","",2234
"1606","SydS_GOF_174_Cassia",2235,"00:34:12.400","00:34:14.920","INT: Erica",".. you've always been my inspiration for reading though.","","","","","","",2235
"1607","SydS_GOF_174_Cassia",2236,"00:34:14.920","00:34:15.429","INT: Erica",".. I feel,","","","","","","",2236
"1608","SydS_GOF_174_Cassia",2237,"00:34:15.429","00:34:17.355","INT: Erica","because you're .. always reading lots of boo[ks].","","","","","","",2237
"4991","SydS_GOF_174_Cassia",2238,"00:34:17.168","00:34:17.595","PNT: Cassia","[ye]ah,","","","","","","",2238
"4992","SydS_GOF_174_Cassia",2239,"00:34:17.595","00:34:17.929","PNT: Cassia","I love --","","","","","","",2239
"4993","SydS_GOF_174_Cassia",2240,"00:34:17.929","00:34:19.180","PNT: Cassia","I love all types of books,","","","","","","big reader – loves ""all types"" of books if well written, but only developed this hobby as an adult (didn't like reading as a child)",2240
"4994","SydS_GOF_174_Cassia",2241,"00:34:19.180","00:34:20.299","PNT: Cassia","as long as they're well written. ","","","","","","",2241
"4995","SydS_GOF_174_Cassia",2242,"00:34:20.299","00:34:21.550","PNT: Cassia",".. even a hi[storical roma-] --","","","","","","",2242
"1609","SydS_GOF_174_Cassia",2243,"00:34:20.715","00:34:21.720","INT: Erica","[were you always re]ading,","","","","","","",2243
"1610","SydS_GOF_174_Cassia",2244,"00:34:21.720","00:34:22.770","INT: Erica","ever since you were little,","","","","","","",2244
"1611","SydS_GOF_174_Cassia",2245,"00:34:22.770","00:34:23.270","INT: Erica","or,","","","","","","",2245
"4996","SydS_GOF_174_Cassia",2246,"00:34:23.270","00:34:24.719","PNT: Cassia",".. no I didn't enjoy reading,","","","","","","",2246
"1612","SydS_GOF_174_Cassia",2247,"00:34:24.719","00:34:25.325","INT: Erica","y[eah,","","","","","","",2247
"4997","SydS_GOF_174_Cassia",2248,"00:34:24.800","00:34:25.640","PNT: Cassia","[when I was little],","","","","","","",2248
"1613","SydS_GOF_174_Cassia",2249,"00:34:25.325","00:34:26.069","INT: Erica","that's] i[2nterest-2] --","","","","","","",2249
"4998","SydS_GOF_174_Cassia",2250,"00:34:25.697","00:34:26.987","PNT: Cassia","[2I ha2]ted English,","","","","","","hated English as a child, found the prescribed readings at school in English class boring, didn't understand Shakespeare, but developed love of reading once she was an adult and able to choose her own reading materials",2250
"4999","SydS_GOF_174_Cassia",2251,"00:34:26.987","00:34:29.560","PNT: Cassia","because you were forced to read these boring books,","","","","","","",2251
"5000","SydS_GOF_174_Cassia",2252,"00:34:29.560","00:34:30.541","PNT: Cassia","and you [could nev]er --","","","","","","",2252
"1614","SydS_GOF_174_Cassia",2253,"00:34:29.815","00:34:30.225","INT: Erica","[yeah].","","","","","","",2253
"5001","SydS_GOF_174_Cassia",2254,"00:34:30.541","00:34:33.265","PNT: Cassia","... and I'm not good with Shakespeare,","","","","","","",2254
"1615","SydS_GOF_174_Cassia",2255,"00:34:33.265","00:34:33.600","INT: Erica","hm.","","","","","","",2255
"5002","SydS_GOF_174_Cassia",2256,"00:34:33.600","00:34:34.100","PNT: Cassia",".. I --","","","","","","",2256
"5003","SydS_GOF_174_Cassia",2257,"00:34:34.100","00:34:35.896","PNT: Cassia",".. just didn't [understa]nd it,","","","","","","",2257
"1616","SydS_GOF_174_Cassia",2258,"00:34:35.000","00:34:35.520","INT: Erica","[didn't s-] --","","","","","","",2258
"5004","SydS_GOF_174_Cassia",2259,"00:34:35.896","00:34:37.575","PNT: Cassia","and .. [2didn't2] want to,","","","","","","",2259
"1617","SydS_GOF_174_Cassia",2260,"00:34:36.295","00:34:36.555","INT: Erica","[2didn't2] --","","","","","","",2260
"1618","SydS_GOF_174_Cassia",2261,"00:34:37.575","00:34:37.975","INT: Erica",".. yeah.","","","","","","",2261
"5005","SydS_GOF_174_Cassia",2262,"00:34:37.975","00:34:38.640","PNT: Cassia",".. and,","","","","","","",2262
"5006","SydS_GOF_174_Cassia",2263,"00:34:38.640","00:34:39.073","PNT: Cassia",".. the --","","","","","","",2263
"5007","SydS_GOF_174_Cassia",2264,"00:34:39.073","00:34:40.330","PNT: Cassia",".. oh the reading --","","","","","","",2264
"5008","SydS_GOF_174_Cassia",2265,"00:34:40.330","00:34:41.592","PNT: Cassia","... that was set,","","","","","","",2265
"5009","SydS_GOF_174_Cassia",2266,"00:34:41.592","00:34:43.080","PNT: Cassia",".. was .. just boring.","","","","","","",2266
"5010","SydS_GOF_174_Cassia",2267,"00:34:43.080","00:34:44.070","PNT: Cassia","... I [couldn't] --","","","","","","",2267
"1619","SydS_GOF_174_Cassia",2268,"00:34:43.626","00:34:44.240","INT: Erica","[yea]h.","","","","","","",2268
"5011","SydS_GOF_174_Cassia",2269,"00:34:44.240","00:34:45.105","PNT: Cassia",".. get into it,","","","","","","",2269
"5012","SydS_GOF_174_Cassia",2270,"00:34:45.105","00:34:45.950","PNT: Cassia","... so,","","","","","","",2270
"5013","SydS_GOF_174_Cassia",2271,"00:34:45.950","00:34:47.100","PNT: Cassia","I didn't enjoy reading,","","","","","","",2271
"5014","SydS_GOF_174_Cassia",2272,"00:34:47.100","00:34:48.250","PNT: Cassia","it was only until --","","","","","","",2272
"1620","SydS_GOF_174_Cassia",2273,"00:34:48.250","00:34:49.170","INT: Erica","... late[r on],","","","","","","",2273
"5015","SydS_GOF_174_Cassia",2274,"00:34:48.920","00:34:49.735","PNT: Cassia","[la]ter on,","","","","","","",2274
"5016","SydS_GOF_174_Cassia",2275,"00:34:49.735","00:34:51.036","PNT: Cassia","that I started to read,","","","","","","",2275
"5017","SydS_GOF_174_Cassia",2276,"00:34:51.036","00:34:51.880","PNT: Cassia","and thought oh,","","","","","","",2276
"5018","SydS_GOF_174_Cassia",2277,"00:34:51.880","00:34:54.115","PNT: Cassia",".. this is good when you've got the right [materia]l,","","","","","","",2277
"1621","SydS_GOF_174_Cassia",2278,"00:34:53.395","00:34:53.985","INT: Erica","[XXX] --","","","","","","",2278
"5019","SydS_GOF_174_Cassia",2279,"00:34:54.115","00:34:54.911","PNT: Cassia","you [2enjoy it2].","","","","","","",2279
"1622","SydS_GOF_174_Cassia",2280,"00:34:54.230","00:34:55.065","INT: Erica","[[2yea2]h.","","","","","","",2280
"1623","SydS_GOF_174_Cassia",2281,"00:34:55.065","00:34:55.950","INT: Erica","... exact- --","","","","","","",2281
"1624","SydS_GOF_174_Cassia",2282,"00:34:55.950","00:34:57.056","INT: Erica","you get very immersed,","","","","","","",2282
"1625","SydS_GOF_174_Cassia",2283,"00:34:57.056","00:34:57.390","INT: Erica","you know,","","","","","","",2283
"1626","SydS_GOF_174_Cassia",2284,"00:34:57.390","00:34:58.065","INT: Erica","becomes --","","","","","","",2284
"1627","SydS_GOF_174_Cassia",2285,"00:34:58.065","00:34:58.465","INT: Erica",".. and it --","","","","","","",2285
"1628","SydS_GOF_174_Cassia",2286,"00:34:58.465","00:35:00.450","INT: Erica",".. it .. % teaches you a lot of lessons as well,","","","","","","",2286
"1629","SydS_GOF_174_Cassia",2287,"00:35:00.450","00:35:01.630","INT: Erica","I often read books that,","","","","","","",2287
"1630","SydS_GOF_174_Cassia",2288,"00:35:01.630","00:35:03.189","INT: Erica",".. I think wow I --","","","","","","",2288
"1631","SydS_GOF_174_Cassia",2289,"00:35:03.189","00:35:05.525","INT: Erica",".. it just really ... taught me something,","","","","","","",2289
"1632","SydS_GOF_174_Cassia",2290,"00:35:05.525","00:35:06.910","INT: Erica","or taught me how to look at the world.","","","","","","",2290
"1633","SydS_GOF_174_Cassia",2291,"00:35:06.910","00:35:07.350","INT: Erica","I don't know,","","","","","","",2291
"1634","SydS_GOF_174_Cassia",2292,"00:35:07.350","00:35:07.702","INT: Erica","<X it's X> [very] --","","","","","","",2292
"5020","SydS_GOF_174_Cassia",2293,"00:35:07.483","00:35:08.105","PNT: Cassia","[it d]oes,","","","","","","",2293
"5021","SydS_GOF_174_Cassia",2294,"00:35:08.105","00:35:08.650","PNT: Cassia","it [2does,","","","","","","",2294
"1635","SydS_GOF_174_Cassia",2295,"00:35:08.225","00:35:08.795","INT: Erica","[2yeah2].   ","","","","","","",2295
"5022","SydS_GOF_174_Cassia",2296,"00:35:08.650","00:35:09.313","PNT: Cassia","y2]eah and,","","","","","","",2296
"5023","SydS_GOF_174_Cassia",2297,"00:35:09.313","00:35:11.831","PNT: Cassia",".. you can look at .. someone's life through --","","","","","","",2297
"1636","SydS_GOF_174_Cassia",2298,"00:35:11.831","00:35:12.998","INT: Erica",".. a different .. eye.","","","","","","",2298
"5024","SydS_GOF_174_Cassia",2299,"00:35:12.998","00:35:13.560","PNT: Cassia","[yes],","","","","","","",2299
"1637","SydS_GOF_174_Cassia",2300,"00:35:12.998","00:35:13.660","INT: Erica","[yea]h. ","","","","","","",2300
"5025","SydS_GOF_174_Cassia",2301,"00:35:13.660","00:35:13.820","PNT: Cassia","p- --","","","","","","",2301
"5026","SydS_GOF_174_Cassia",2302,"00:35:13.820","00:35:15.115","PNT: Cassia","different perspective and,","","","","","","",2302
"5027","SydS_GOF_174_Cassia",2303,"00:35:15.115","00:35:17.235","PNT: Cassia",".. I think it helps you with .. um,","","","","","","",2303
"5028","SydS_GOF_174_Cassia",2304,"00:35:17.235","00:35:18.340","PNT: Cassia","((TSK)) language.","","","","","","",2304
"5029","SydS_GOF_174_Cassia",2305,"00:35:18.340","00:35:19.785","PNT: Cassia","... [and voca]bulary.","","","","","","",2305
"1638","SydS_GOF_174_Cassia",2306,"00:35:18.725","00:35:19.271","INT: Erica","[yeah].","","","","","","",2306
"1639","SydS_GOF_174_Cassia",2307,"00:35:19.785","00:35:20.985","INT: Erica","and communicati[2ng, ","","","","","","",2307
"5030","SydS_GOF_174_Cassia",2308,"00:35:20.840","00:35:21.640","PNT: Cassia","[2ye2]a[h,","","","","","","",2308
"1640","SydS_GOF_174_Cassia",2309,"00:35:20.985","00:35:21.213","INT: Erica","<X I X>2] --","","","","","","",2309
"1641","SydS_GOF_174_Cassia",2310,"00:35:21.540","00:35:22.165","INT: Erica","[learning new- --","","","","","","",2310
"5031","SydS_GOF_174_Cassia",2311,"00:35:21.640","00:35:22.505","PNT: Cassia","and sentence] --","","","","","","",2311
"1642","SydS_GOF_174_Cassia",2312,"00:35:22.165","00:35:23.190","INT: Erica","lots of] word[2s,","","","","","","",2312
"5032","SydS_GOF_174_Cassia",2313,"00:35:23.085","00:35:23.490","PNT: Cassia","[2yes,","","","","","","",2313
"1643","SydS_GOF_174_Cassia",2314,"00:35:23.190","00:35:23.784","INT: Erica","you must know a l- --","","","","","","",2314
"5033","SydS_GOF_174_Cassia",2315,"00:35:23.490","00:35:24.070","PNT: Cassia","definitely2].","","","","","","",2315
"1644","SydS_GOF_174_Cassia",2316,"00:35:23.784","00:35:25.160","INT: Erica","you must b2]e good at crossword[3s3].","","","","","","",2316
"5034","SydS_GOF_174_Cassia",2317,"00:35:25.090","00:35:26.070","PNT: Cassia","[3I3] a[m actually],","","","","","","also good with crosswords",2317
"1645","SydS_GOF_174_Cassia",2318,"00:35:25.435","00:35:26.070","INT: Erica","[@@] ","","","","","","",2318
"5035","SydS_GOF_174_Cassia",2319,"00:35:26.070","00:35:26.315","PNT: Cassia","I'm [2pri- --","","","","","","",2319
"1646","SydS_GOF_174_Cassia",2320,"00:35:26.245","00:35:26.539","INT: Erica","[2yeah2].","","","","","","",2320
"5036","SydS_GOF_174_Cassia",2321,"00:35:26.315","00:35:27.533","PNT: Cassia","I lo2]ve my crosswo[rds,","","","","","","",2321
"1647","SydS_GOF_174_Cassia",2322,"00:35:27.270","00:35:28.310","INT: Erica","[do you do them eve]ry day?","","","","","","",2322
"5037","SydS_GOF_174_Cassia",2323,"00:35:27.533","00:35:27.985","PNT: Cassia","too] --","","","","","","",2323
"5038","SydS_GOF_174_Cassia",2324,"00:35:28.310","00:35:28.690","PNT: Cassia","yeah --","","","","","","",2324
"5039","SydS_GOF_174_Cassia",2325,"00:35:28.690","00:35:29.698","PNT: Cassia","oh not every day,","","","","","","",2325
"5040","SydS_GOF_174_Cassia",2326,"00:35:29.698","00:35:31.060","PNT: Cassia","[but I] love a good crossword,","","","","","","",2326
"1648","SydS_GOF_174_Cassia",2327,"00:35:29.698","00:35:29.994","INT: Erica","[yeah].","","","","","","",2327
"5041","SydS_GOF_174_Cassia",2328,"00:35:31.060","00:35:31.685","PNT: Cassia","definitely.","","","","","","",2328
"1649","SydS_GOF_174_Cassia",2329,"00:35:31.685","00:35:32.326","INT: Erica",".. yeah.","","","","","","",2329
"1650","SydS_GOF_174_Cassia",2330,"00:35:32.326","00:35:32.651","INT: Erica",".. what --","","","","","","",2330
"1651","SydS_GOF_174_Cassia",2331,"00:35:32.651","00:35:34.350","INT: Erica","what are some other things that you like to do,","","","","","","",2331
"1652","SydS_GOF_174_Cassia",2332,"00:35:34.350","00:35:35.126","INT: Erica","apart from --","","","","","","",2332
"5042","SydS_GOF_174_Cassia",2333,"00:35:35.126","00:35:36.285","PNT: Cassia",".. I [do sudo]kus, ","","","","","","other hobbies: sudokus, gardening",2333
"1653","SydS_GOF_174_Cassia",2334,"00:35:35.285","00:35:35.820","INT: Erica","[reading], ","","","","","","",2334
"5043","SydS_GOF_174_Cassia",2335,"00:35:36.285","00:35:37.565","PNT: Cassia","[2love my2] g[3ardening3],","","","","","","",2335
"1654","SydS_GOF_174_Cassia",2336,"00:35:36.285","00:35:36.706","INT: Erica","[2sudo-2] --","","","","","","",2336
"1655","SydS_GOF_174_Cassia",2337,"00:35:36.895","00:35:37.723","INT: Erica","[3o=3]h,","","","","","","",2337
"1656","SydS_GOF_174_Cassia",2338,"00:35:37.723","00:35:38.395","INT: Erica",".. yeah [yeah],","","","","","","",2338
"5044","SydS_GOF_174_Cassia",2339,"00:35:38.085","00:35:38.628","PNT: Cassia","[love my] ga[2rd- --","","","","","","",2339
"1657","SydS_GOF_174_Cassia",2340,"00:35:38.550","00:35:40.075","INT: Erica","[2you do lo2]ve your gardening [3<X too X>. ","","","","","","",2340
"5045","SydS_GOF_174_Cassia",2341,"00:35:38.628","00:35:38.970","PNT: Cassia","I'm sh-2] --","","","","","","",2341
"5046","SydS_GOF_174_Cassia",2342,"00:35:39.620","00:35:40.075","PNT: Cassia","[3yes.","","","","","","",2342
"5047","SydS_GOF_174_Cassia",2343,"00:35:40.075","00:35:41.712","PNT: Cassia","I love my my plants3].","","","","","","",2343
"1658","SydS_GOF_174_Cassia",2344,"00:35:40.075","00:35:41.712","INT: Erica","wo- how’s the gardening looking3]. ","","","","","","",2344
"5048","SydS_GOF_174_Cassia",2345,"00:35:41.712","00:35:42.220","PNT: Cassia","ye[ah <X I X>] --","","","","","","",2345
"1659","SydS_GOF_174_Cassia",2346,"00:35:41.916","00:35:43.225","INT: Erica","[I have]n’t been there for a while.","","","","","","",2346
"5049","SydS_GOF_174_Cassia",2347,"00:35:43.225","00:35:44.235","PNT: Cassia","o[2h no it's pr2]etty good,","","","","","","",2347
"1660","SydS_GOF_174_Cassia",2348,"00:35:43.330","00:35:43.708","INT: Erica","[2<X was X>2] --","","","","","","",2348
"5050","SydS_GOF_174_Cassia",2349,"00:35:44.235","00:35:45.234","PNT: Cassia","i[t's very] pretty,","","","","","","",2349
"1661","SydS_GOF_174_Cassia",2350,"00:35:44.285","00:35:44.639","INT: Erica","[<X pretty good X>],","","","","","","",2350
"1662","SydS_GOF_174_Cassia",2351,"00:35:45.234","00:35:45.540","INT: Erica","yeah.","","","","","","",2351
